date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:48:34	1222/1222	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%229a9-5f3cec87-8e459e7b42ec8b19;gz%22	https://nsdbytes.com/template/osam/light/assets/js/index.js	D:/Plantillas/12/nsdbytes.com/template/osam/light/assets/js/index.js	(from https://nsdbytes.com/template/osam/light/index.html)
19:48:35	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%222876e-5f3ceedd-5eb9d57161ed8474;;;%22	https://nsdbytes.com/template/osam/assets/vendor/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	D:/Plantillas/12/nsdbytes.com/template/osam/assets/vendor/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from https://nsdbytes.com/template/osam/assets/vendor/font-awesome/css/font-awesome.min.css)
19:48:36	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%222876e-5f3ceedd-5eb9d57161ed8474;;;%22	https://nsdbytes.com/template/osam/assets/vendor/font-awesome/fonts/fontawesome-webfont.eot?	D:/Plantillas/12/nsdbytes.com/template/osam/assets/vendor/font-awesome/fonts/fontawesome-webfontd41d.eot	(from https://nsdbytes.com/template/osam/assets/vendor/font-awesome/css/font-awesome.min.css)
19:48:36	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%2212d68-5f3ceed9-47ec4746c96d528c;;;%22	https://nsdbytes.com/template/osam/assets/vendor/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	D:/Plantillas/12/nsdbytes.com/template/osam/assets/vendor/font-awesome/fonts/fontawesome-webfont3e6e.woff2	(from https://nsdbytes.com/template/osam/assets/vendor/font-awesome/css/font-awesome.min.css)
19:48:37	98024/98024	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2217ee8-5f3ceedb-fafe2c25b2bc8ffb;;;%22	https://nsdbytes.com/template/osam/assets/vendor/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0	D:/Plantillas/12/nsdbytes.com/template/osam/assets/vendor/font-awesome/fonts/fontawesome-webfont3e6e.woff	(from https://nsdbytes.com/template/osam/assets/vendor/font-awesome/css/font-awesome.min.css)
19:48:38	165548/165548	---M--	200	added ('OK')	application/x-font-ttf	etag:%22286ac-5f3ceeda-27b980e8b4366e35;;;%22	https://nsdbytes.com/template/osam/assets/vendor/font-awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	D:/Plantillas/12/nsdbytes.com/template/osam/assets/vendor/font-awesome/fonts/fontawesome-webfont3e6e.ttf	(from https://nsdbytes.com/template/osam/assets/vendor/font-awesome/css/font-awesome.min.css)
19:48:39	444379/444379	---M-Z	200	added ('OK')	image/svg+xml	etag:%226c7db-5f3ceed6-67d8eb8780d24046;gz%22	https://nsdbytes.com/template/osam/assets/vendor/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	D:/Plantillas/12/nsdbytes.com/template/osam/assets/vendor/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from https://nsdbytes.com/template/osam/assets/vendor/font-awesome/css/font-awesome.min.css)
19:48:39	35514/35514	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%228aba-5f3cec9d-3e9fdeef9dea0659;;;%22	https://nsdbytes.com/template/osam/light/assets/fonts/simple-Line-Icons.eot	D:/Plantillas/12/nsdbytes.com/template/osam/light/assets/fonts/simple-Line-Icons.eot	(from https://nsdbytes.com/template/osam/light/assets/css/site.min.css)
19:48:40	59324/59324	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22e7bc-5f3cec9a-cde1f0f1781ad30d;;;%22	https://nsdbytes.com/template/osam/light/assets/fonts/simple-Line-Icons.woff	D:/Plantillas/12/nsdbytes.com/template/osam/light/assets/fonts/simple-Line-Icons.woff	(from https://nsdbytes.com/template/osam/light/assets/css/site.min.css)
19:48:40	35304/35304	---M--	200	added ('OK')	application/x-font-ttf	etag:%2289e8-5f3ceca1-1262666e04deb644;;;%22	https://nsdbytes.com/template/osam/light/assets/fonts/simple-Line-Icons.ttf	D:/Plantillas/12/nsdbytes.com/template/osam/light/assets/fonts/simple-Line-Icons.ttf	(from https://nsdbytes.com/template/osam/light/assets/css/site.min.css)
19:48:41	180772/180772	---M-Z	200	added ('OK')	image/svg+xml	etag:%222c224-5f3cec99-8635f8530a37cf8e;gz%22	https://nsdbytes.com/template/osam/light/assets/fonts/simple-Line-Icons.svg	D:/Plantillas/12/nsdbytes.com/template/osam/light/assets/fonts/simple-Line-Icons.svg	(from https://nsdbytes.com/template/osam/light/assets/css/site.min.css)
19:48:42	42175/42175	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22a4bf-5f3cec9f-b624157ed593e345;;;%22	https://nsdbytes.com/template/osam/light/assets/fonts/weathericons-regular-webfont.eot	D:/Plantillas/12/nsdbytes.com/template/osam/light/assets/fonts/weathericons-regular-webfont.eot	(from https://nsdbytes.com/template/osam/light/assets/css/site.min.css)
19:48:42	42175/42175	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22a4bf-5f3cec9f-b624157ed593e345;;;%22	https://nsdbytes.com/template/osam/light/assets/fonts/weathericons-regular-webfont.eot?	D:/Plantillas/12/nsdbytes.com/template/osam/light/assets/fonts/weathericons-regular-webfontd41d.eot	(from https://nsdbytes.com/template/osam/light/assets/css/site.min.css)
19:48:43	48376/48376	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22bcf8-5f3cec96-c0dd7c26cabed7ee;;;%22	https://nsdbytes.com/template/osam/light/assets/fonts/weathericons-regular-webfont.woff	D:/Plantillas/12/nsdbytes.com/template/osam/light/assets/fonts/weathericons-regular-webfont.woff	(from https://nsdbytes.com/template/osam/light/assets/css/site.min.css)
19:48:43	84188/84188	---M--	200	added ('OK')	application/x-font-ttf	etag:%22148dc-5f3cec9c-f4e8050050e0d637;;;%22	https://nsdbytes.com/template/osam/light/assets/fonts/weathericons-regular-webfont.ttf	D:/Plantillas/12/nsdbytes.com/template/osam/light/assets/fonts/weathericons-regular-webfont.ttf	(from https://nsdbytes.com/template/osam/light/assets/css/site.min.css)
19:48:44	159314/159314	---M-Z	200	added ('OK')	image/svg+xml	etag:%2226e52-5f3cec98-b113ea618d702f72;gz%22	https://nsdbytes.com/template/osam/light/assets/fonts/weathericons-regular-webfont.svg	D:/Plantillas/12/nsdbytes.com/template/osam/light/assets/fonts/weathericons-regular-webfont.svg	(from https://nsdbytes.com/template/osam/light/assets/css/site.min.css)
19:48:44	98303/98303	---M--	200	added ('OK')	image/jpeg	etag:%2217fff-5f3ceb52-999dc456fb576975;;;%22	https://nsdbytes.com/template/osam/assets/images/image-gallery/12.jpg	D:/Plantillas/12/nsdbytes.com/template/osam/assets/images/image-gallery/12.jpg	(from https://nsdbytes.com/template/osam/light/assets/css/site.min.css)
19:48:44	7929/7929	---M--	200	added ('OK')	image/png	etag:%221ef9-5f3ceab6-dbb5cfc98f1c74ba;;;%22	https://nsdbytes.com/template/osam/assets/images/user-small.png	D:/Plantillas/12/nsdbytes.com/template/osam/assets/images/user-small.png	(from https://nsdbytes.com/template/osam/light/page-social.html)
19:48:45	56714/56714	---M--	200	added ('OK')	image/jpeg	etag:%22dd8a-5f3ceb5c-ee6c6d8ef002361a;;;%22	https://nsdbytes.com/template/osam/assets/images/image-gallery/2.jpg	D:/Plantillas/12/nsdbytes.com/template/osam/assets/images/image-gallery/2.jpg	(from https://nsdbytes.com/template/osam/light/page-social.html)
19:48:46	57459/57459	---M--	200	added ('OK')	image/jpeg	etag:%22e073-5f3ceb5e-710155447fec4228;;;%22	https://nsdbytes.com/template/osam/assets/images/image-gallery/3.jpg	D:/Plantillas/12/nsdbytes.com/template/osam/assets/images/image-gallery/3.jpg	(from https://nsdbytes.com/template/osam/light/page-social.html)
19:48:46	64358/64358	---M--	200	added ('OK')	image/jpeg	etag:%22fb66-5f3ceb58-2c600fc160a02cbf;;;%22	https://nsdbytes.com/template/osam/assets/images/image-gallery/4.jpg	D:/Plantillas/12/nsdbytes.com/template/osam/assets/images/image-gallery/4.jpg	(from https://nsdbytes.com/template/osam/light/page-social.html)
19:48:47	87719/87719	---M--	200	added ('OK')	image/jpeg	etag:%22156a7-5f3ceb5b-47748738882df0f9;;;%22	https://nsdbytes.com/template/osam/assets/images/image-gallery/6.jpg	D:/Plantillas/12/nsdbytes.com/template/osam/assets/images/image-gallery/6.jpg	(from https://nsdbytes.com/template/osam/light/page-social.html)
19:48:48	49821/49821	---M--	200	added ('OK')	image/jpeg	etag:%22c29d-5f3ceb5f-87b7eb37f0d90d9e;;;%22	https://nsdbytes.com/template/osam/assets/images/image-gallery/1.jpg	D:/Plantillas/12/nsdbytes.com/template/osam/assets/images/image-gallery/1.jpg	(from https://nsdbytes.com/template/osam/light/page-social.html)
19:48:48	2486/2486	---M--	200	added ('OK')	image/jpeg	etag:%229b6-5f3ceb36-dac3d3cf6fb3f8d8;;;%22	https://nsdbytes.com/template/osam/assets/images/xs/avatar8.jpg	D:/Plantillas/12/nsdbytes.com/template/osam/assets/images/xs/avatar8.jpg	(from https://nsdbytes.com/template/osam/light/page-social.html)
19:48:48	2374/2374	---M--	200	added ('OK')	image/jpeg	etag:%22946-5f3ceb38-f2eec3455b628ae7;;;%22	https://nsdbytes.com/template/osam/assets/images/xs/avatar6.jpg	D:/Plantillas/12/nsdbytes.com/template/osam/assets/images/xs/avatar6.jpg	(from https://nsdbytes.com/template/osam/light/page-social.html)
19:48:49	2397/2397	---M--	200	added ('OK')	image/jpeg	etag:%2295d-5f3ceb3a-f8c0c08adc5a041b;;;%22	https://nsdbytes.com/template/osam/assets/images/xs/avatar7.jpg	D:/Plantillas/12/nsdbytes.com/template/osam/assets/images/xs/avatar7.jpg	(from https://nsdbytes.com/template/osam/light/page-social.html)
19:48:49	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%226149ff86-4d7%22	https://nsdbytes.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	D:/Plantillas/12/nsdbytes.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://nsdbytes.com/template/osam/light/page-social.html)
19:48:49	23364/23364	---M-Z	200	added ('OK')	application/x-javascript	etag:%225b44-5f3cec25-305b7a3a71f89eda;gz%22	https://nsdbytes.com/template/osam/assets/vendor/particlesjs/particles.min.js	D:/Plantillas/12/nsdbytes.com/template/osam/assets/vendor/particlesjs/particles.min.js	(from https://nsdbytes.com/template/osam/light/page-social.html)
19:48:49	1133/1133	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%226ca-5f3ceef3-3380877089c0cb9d;gz%22	https://nsdbytes.com/template/osam/light/assets/js/pages/particlesjs.js	D:/Plantillas/12/nsdbytes.com/template/osam/light/assets/js/pages/particlesjs.js	(from https://nsdbytes.com/template/osam/light/page-social.html)
19:48:50	179541/179541	---M--	200	added ('OK')	image/jpeg	etag:%222bd55-5f3ceb41-80c4793b81910f6b;;;%22	https://nsdbytes.com/template/osam/assets/images/news/news1.jpg	D:/Plantillas/12/nsdbytes.com/template/osam/assets/images/news/news1.jpg	(from https://nsdbytes.com/template/osam/light/page-news.html)
19:48:51	67475/67475	---M--	200	added ('OK')	image/jpeg	etag:%2210793-5f3ceb42-4e84c116a691a7bd;;;%22	https://nsdbytes.com/template/osam/assets/images/news/news2.jpg	D:/Plantillas/12/nsdbytes.com/template/osam/assets/images/news/news2.jpg	(from https://nsdbytes.com/template/osam/light/page-news.html)
19:48:52	120775/120775	---M--	200	added ('OK')	image/jpeg	etag:%221d7c7-5f3ceb48-c1308c7f0eb9e3d2;;;%22	https://nsdbytes.com/template/osam/assets/images/news/news4.jpg	D:/Plantillas/12/nsdbytes.com/template/osam/assets/images/news/news4.jpg	(from https://nsdbytes.com/template/osam/light/page-news.html)
19:48:52	74108/74108	---M--	200	added ('OK')	image/jpeg	etag:%221217c-5f3ceb50-c53260955d239d9b;;;%22	https://nsdbytes.com/template/osam/assets/images/image-gallery/15.jpg	D:/Plantillas/12/nsdbytes.com/template/osam/assets/images/image-gallery/15.jpg	(from https://nsdbytes.com/template/osam/light/page-news.html)
19:48:53	109099/109099	---M--	200	added ('OK')	image/jpeg	etag:%221aa2b-5f3ceb47-59029025f354fedc;;;%22	https://nsdbytes.com/template/osam/assets/images/news/news6.jpg	D:/Plantillas/12/nsdbytes.com/template/osam/assets/images/news/news6.jpg	(from https://nsdbytes.com/template/osam/light/page-news.html)
19:48:54	106415/106415	---M--	200	added ('OK')	image/jpeg	etag:%2219faf-5f3ceb4b-1b702a05c4cb61c;;;%22	https://nsdbytes.com/template/osam/assets/images/news/news10.jpg	D:/Plantillas/12/nsdbytes.com/template/osam/assets/images/news/news10.jpg	(from https://nsdbytes.com/template/osam/light/page-news.html)
19:48:54	60527/60527	---M--	200	added ('OK')	image/jpeg	etag:%22ec6f-5f3ceb40-31212e49cd582316;;;%22	https://nsdbytes.com/template/osam/assets/images/news/news9.jpg	D:/Plantillas/12/nsdbytes.com/template/osam/assets/images/news/news9.jpg	(from https://nsdbytes.com/template/osam/light/page-news.html)
19:48:55	46935/46935	---M--	200	added ('OK')	image/jpeg	etag:%22b757-5f3ceb56-2af05798914d54b7;;;%22	https://nsdbytes.com/template/osam/assets/images/image-gallery/10.jpg	D:/Plantillas/12/nsdbytes.com/template/osam/assets/images/image-gallery/10.jpg	(from https://nsdbytes.com/template/osam/light/page-news.html)
19:48:56	104115/104115	---M--	200	added ('OK')	image/jpeg	etag:%22196b3-5f3ceb4a-1304101a69566c0;;;%22	https://nsdbytes.com/template/osam/assets/images/news/news5.jpg	D:/Plantillas/12/nsdbytes.com/template/osam/assets/images/news/news5.jpg	(from https://nsdbytes.com/template/osam/light/page-news.html)
19:48:57	66097/66097	---M--	200	added ('OK')	image/jpeg	etag:%2210231-5f3ceb3e-c032af53cdcff9d7;;;%22	https://nsdbytes.com/template/osam/assets/images/news/news8.jpg	D:/Plantillas/12/nsdbytes.com/template/osam/assets/images/news/news8.jpg	(from https://nsdbytes.com/template/osam/light/page-news.html)
19:48:57	71959/71959	---M--	200	added ('OK')	image/jpeg	etag:%2211917-5f3ceb45-a7374292a53e2d2c;;;%22	https://nsdbytes.com/template/osam/assets/images/news/news7.jpg	D:/Plantillas/12/nsdbytes.com/template/osam/assets/images/news/news7.jpg	(from https://nsdbytes.com/template/osam/light/page-news.html)
19:48:58	47762/47762	---M--	200	added ('OK')	image/jpeg	etag:%22ba92-5f3ceb44-b67b33d5d19207d6;;;%22	https://nsdbytes.com/template/osam/assets/images/news/news3.jpg	D:/Plantillas/12/nsdbytes.com/template/osam/assets/images/news/news3.jpg	(from https://nsdbytes.com/template/osam/light/page-news.html)
19:48:58	21154/21154	---M-Z	200	added ('OK')	text/css	etag:%2252a2-5f3cee54-7e87eac4800488c9;gz%22	https://nsdbytes.com/template/osam/assets/vendor/bootstrap-datepicker/css/bootstrap-datepicker3.min.css	D:/Plantillas/12/nsdbytes.com/template/osam/assets/vendor/bootstrap-datepicker/css/bootstrap-datepicker3.min.css	(from https://nsdbytes.com/template/osam/light/page-profile.html)
19:48:58	34172/34172	---M-Z	200	added ('OK')	application/x-javascript	etag:%22857c-5f3cee6d-98178719f81785b2;gz%22	https://nsdbytes.com/template/osam/assets/vendor/bootstrap-datepicker/js/bootstrap-datepicker.min.js	D:/Plantillas/12/nsdbytes.com/template/osam/assets/vendor/bootstrap-datepicker/js/bootstrap-datepicker.min.js	(from https://nsdbytes.com/template/osam/light/page-profile.html)
19:48:59	25424/25424	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Aug%202020%2009:02:05%20GMT	https://nsdbytes.com/template/osam/light/app-compose.html	D:/Plantillas/12/nsdbytes.com/template/osam/light/app-compose.html	(from https://nsdbytes.com/template/osam/light/app-inbox.html)
19:48:59	26933/26933	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Aug%202020%2009:01:13%20GMT	https://nsdbytes.com/template/osam/light/app-inbox-detail.html	D:/Plantillas/12/nsdbytes.com/template/osam/light/app-inbox-detail.html	(from https://nsdbytes.com/template/osam/light/app-inbox.html)
19:48:59	1150/1150	---MCZ	200	added ('OK')	image/x-icon	etag:W/%2247e-5f3ce96c-1c6580de1ffdaded;;;%22	https://nsdbytes.com/template/osam/dark/favicon.ico	D:/Plantillas/12/nsdbytes.com/template/osam/dark/favicon.ico	(from https://nsdbytes.com/template/osam/dark/index.html)
19:48:59	144058/144058	---M-Z	200	added ('OK')	text/css	etag:%22232ba-5f3ceae1-42a72fd84e475687;gz%22	https://nsdbytes.com/template/osam/dark/assets/css/site.min.css	D:/Plantillas/12/nsdbytes.com/template/osam/dark/assets/css/site.min.css	(from https://nsdbytes.com/template/osam/dark/index.html)
19:49:00	43232/43232	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Aug%202020%2008:58:10%20GMT	https://nsdbytes.com/template/osam/dark/page-social.html	D:/Plantillas/12/nsdbytes.com/template/osam/dark/page-social.html	(from https://nsdbytes.com/template/osam/dark/index.html)
19:49:00	30605/30605	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Aug%202020%2008:57:33%20GMT	https://nsdbytes.com/template/osam/dark/page-news.html	D:/Plantillas/12/nsdbytes.com/template/osam/dark/page-news.html	(from https://nsdbytes.com/template/osam/dark/index.html)
19:49:00	3123/3123	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Aug%202020%2008:57:11%20GMT	https://nsdbytes.com/template/osam/dark/page-login.html	D:/Plantillas/12/nsdbytes.com/template/osam/dark/page-login.html	(from https://nsdbytes.com/template/osam/dark/index.html)
19:49:00	26433/26433	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Aug%202020%2008:58:12%20GMT	https://nsdbytes.com/template/osam/dark/app-inbox.html	D:/Plantillas/12/nsdbytes.com/template/osam/dark/app-inbox.html	(from https://nsdbytes.com/template/osam/dark/index.html)
19:49:01	26531/26531	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Aug%202020%2008:57:12%20GMT	https://nsdbytes.com/template/osam/dark/app-chat.html	D:/Plantillas/12/nsdbytes.com/template/osam/dark/app-chat.html	(from https://nsdbytes.com/template/osam/dark/index.html)
19:49:01	27244/27244	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Aug%202020%2008:58:20%20GMT	https://nsdbytes.com/template/osam/dark/app-calendar.html	D:/Plantillas/12/nsdbytes.com/template/osam/dark/app-calendar.html	(from https://nsdbytes.com/template/osam/dark/index.html)
19:49:01	38038/38038	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Aug%202020%2008:58:15%20GMT	https://nsdbytes.com/template/osam/dark/page-profile.html	D:/Plantillas/12/nsdbytes.com/template/osam/dark/page-profile.html	(from https://nsdbytes.com/template/osam/dark/index.html)
19:49:01	29576/29576	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Aug%202020%2008:57:39%20GMT	https://nsdbytes.com/template/osam/dark/page-invoices.html	D:/Plantillas/12/nsdbytes.com/template/osam/dark/page-invoices.html	(from https://nsdbytes.com/template/osam/dark/index.html)
19:49:02	28436/28436	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Aug%202020%2008:58:07%20GMT	https://nsdbytes.com/template/osam/dark/page-timeline.html	D:/Plantillas/12/nsdbytes.com/template/osam/dark/page-timeline.html	(from https://nsdbytes.com/template/osam/dark/index.html)
19:49:02	34330/34330	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Aug%202020%2008:57:44%20GMT	https://nsdbytes.com/template/osam/dark/ui-helper-class.html	D:/Plantillas/12/nsdbytes.com/template/osam/dark/ui-helper-class.html	(from https://nsdbytes.com/template/osam/dark/index.html)
19:49:02	39392/39392	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Aug%202020%2008:57:47%20GMT	https://nsdbytes.com/template/osam/dark/ui-bootstrap.html	D:/Plantillas/12/nsdbytes.com/template/osam/dark/ui-bootstrap.html	(from https://nsdbytes.com/template/osam/dark/index.html)
